id,name
SPECIES_SNORLAX,Ronflex
SPECIES_ARTICUNO,Artikodin
SPECIES_ZAPDOS,Électhor
SPECIES_MOLTRES,Sulfura
SPECIES_DRATINI,Minidraco
SPECIES_DRAGONAIR,Draco
SPECIES_DRAGONITE,Dracolosse
SPECIES_MEWTWO,Mewtwo
SPECIES_MEW,Mew
SPECIES_CHIKORITA,Germignon
SPECIES_BAYLEEF,Macronium
SPECIES_MEGANIUM,Méganium
SPECIES_CYNDAQUIL,Héricendre
SPECIES_QUILAVA,Feurisson
SPECIES_TYPHLOSION,Typhlosion
SPECIES_TOTODILE,Kaiminus
SPECIES_CROCONAW,Crocrodil
SPECIES_FERALIGATR,Aligatueur
SPECIES_SENTRET,Fouinette
SPECIES_FURRET,Fouinar
SPECIES_HOOTHOOT,Hoothoot
SPECIES_NOCTOWL,Noarfang
SPECIES_LEDYBA,Coxy
SPECIES_LEDIAN,Coxyclaque
SPECIES_SPINARAK,Mimigal
SPECIES_ARIADOS,Migalos
SPECIES_CROBAT,Nostenfer
SPECIES_CHINCHOU,Loupio
SPECIES_LANTURN,Lanturn
SPECIES_PICHU,Pichu
SPECIES_CLEFFA,Mélo
SPECIES_IGGLYBUFF,Toudoudou
SPECIES_TOGEPI,Togepi
SPECIES_TOGETIC,Togetic
SPECIES_NATU,Natu
SPECIES_XATU,Xatu
SPECIES_MAREEP,Wattouat
SPECIES_FLAAFFY,Lainergie
SPECIES_AMPHAROS,Pharamp
SPECIES_BELLOSSOM,Joliflor
SPECIES_MARILL,Marill
SPECIES_AZUMARILL,Azumarill
SPECIES_SUDOWOODO,Simularbre
SPECIES_POLITOED,Tarpaud
SPECIES_HOPPIP,Granivol
SPECIES_SKIPLOOM,Floravol
SPECIES_JUMPLUFF,Cotovol
SPECIES_AIPOM,Capumain
SPECIES_SUNKERN,Tournegrin
SPECIES_SUNFLORA,Héliatronc
SPECIES_YANMA,Yanma
SPECIES_WOOPER,Axoloto
SPECIES_QUAGSIRE,Maraiste
SPECIES_ESPEON,Mentali
SPECIES_UMBREON,Noctali
SPECIES_MURKROW,Cornèbre
SPECIES_SLOWKING,Roigada
SPECIES_MISDREAVUS,Feuforêve
SPECIES_UNOWN,Zarbi
SPECIES_WOBBUFFET,Qulbutoké
SPECIES_GIRAFARIG,Girafarig
SPECIES_PINECO,Pomdepik
SPECIES_FORRETRESS,Foretress
SPECIES_DUNSPARCE,Insolourdo
SPECIES_GLIGAR,Scorplane
SPECIES_STEELIX,Steelix
SPECIES_SNUBBULL,Snubbull
SPECIES_GRANBULL,Granbull
SPECIES_QWILFISH,Qwilfish
SPECIES_SCIZOR,Cizayox
SPECIES_SHUCKLE,Caratroc
SPECIES_HERACROSS,Scarhino
SPECIES_SNEASEL,Farfuret
SPECIES_TEDDIURSA,Teddiursa
SPECIES_URSARING,Ursaring
SPECIES_SLUGMA,Limagma
SPECIES_MAGCARGO,Volcaropod
SPECIES_SWINUB,Marcacrin
SPECIES_PILOSWINE,Cochignon
SPECIES_CORSOLA,Corayon
SPECIES_REMORAID,Rémoraid
SPECIES_OCTILLERY,Octillery
SPECIES_DELIBIRD,Cadoizo
SPECIES_MANTINE,Démanta
SPECIES_SKARMORY,Airmure
SPECIES_HOUNDOUR,Malosse
SPECIES_HOUNDOOM,Démolosse
SPECIES_KINGDRA,Hyporoi
SPECIES_PHANPY,Phanpy
SPECIES_DONPHAN,Donphan
SPECIES_PORYGON2,Porygon2
SPECIES_STANTLER,Cerfrousse
SPECIES_SMEARGLE,Queulorior
SPECIES_TYROGUE,Debugant
SPECIES_HITMONTOP,Kapoera
SPECIES_SMOOCHUM,Lippouti
SPECIES_ELEKID,Élekid
SPECIES_MAGBY,Magby
SPECIES_MILTANK,Écrémeuh
SPECIES_BLISSEY,Leuphorie
SPECIES_RAIKOU,Raikou
SPECIES_ENTEI,Entei
SPECIES_SUICUNE,Suicune
SPECIES_LARVITAR,Embrylex
SPECIES_PUPITAR,Ymphect
SPECIES_TYRANITAR,Tyranocif
SPECIES_LUGIA,Lugia
SPECIES_HO_OH,Ho-Oh
SPECIES_CELEBI,Celebi
SPECIES_OLD_UNOWN_B,?
SPECIES_OLD_UNOWN_C,?
SPECIES_OLD_UNOWN_D,?
SPECIES_OLD_UNOWN_E,?
SPECIES_OLD_UNOWN_F,?
SPECIES_OLD_UNOWN_G,?
SPECIES_OLD_UNOWN_H,?
SPECIES_OLD_UNOWN_I,?
SPECIES_OLD_UNOWN_J,?
SPECIES_OLD_UNOWN_K,?
SPECIES_OLD_UNOWN_L,?
SPECIES_OLD_UNOWN_M,?
SPECIES_OLD_UNOWN_N,?
SPECIES_OLD_UNOWN_O,?
SPECIES_OLD_UNOWN_P,?
SPECIES_OLD_UNOWN_Q,?
SPECIES_OLD_UNOWN_R,?
SPECIES_OLD_UNOWN_S,?
SPECIES_OLD_UNOWN_T,?
SPECIES_OLD_UNOWN_U,?
SPECIES_OLD_UNOWN_V,?
SPECIES_OLD_UNOWN_W,?
SPECIES_OLD_UNOWN_X,?
SPECIES_OLD_UNOWN_Y,?
SPECIES_OLD_UNOWN_Z,?
SPECIES_TREECKO,Arcko
SPECIES_GROVYLE,Massko
SPECIES_SCEPTILE,Jungko
SPECIES_TORCHIC,Poussifeu
SPECIES_COMBUSKEN,Galifeu
SPECIES_BLAZIKEN,Braségali
SPECIES_MUDKIP,Gobou
SPECIES_MARSHTOMP,Flobio
SPECIES_SWAMPERT,Laggron
SPECIES_POOCHYENA,Medhyèna
SPECIES_MIGHTYENA,Grahyèna
SPECIES_ZIGZAGOON,Zigzaton
SPECIES_LINOONE,Linéon
SPECIES_WURMPLE,Chenipotte
SPECIES_SILCOON,Armulys
SPECIES_BEAUTIFLY,Charmillon
SPECIES_CASCOON,Blindalys
SPECIES_DUSTOX,Papinox
SPECIES_LOTAD,Nénupiot
SPECIES_LOMBRE,Lombre
SPECIES_LUDICOLO,Ludicolo
SPECIES_SEEDOT,Grainipiot
SPECIES_NUZLEAF,Pifeuil
SPECIES_SHIFTRY,Tengalice
SPECIES_NINCADA,Ningale
SPECIES_NINJASK,Ninjask
SPECIES_SHEDINJA,Munja
SPECIES_TAILLOW,Nirondelle
SPECIES_SWELLOW,Hélédelle
SPECIES_SHROOMISH,Balignon
SPECIES_BRELOOM,Chapignon
SPECIES_SPINDA,Spinda
SPECIES_WINGULL,Goélise
SPECIES_PELIPPER,Bekipan
SPECIES_SURSKIT,Arakdo
SPECIES_MASQUERAIN,Maskadra
SPECIES_WAILMER,Wailmer
SPECIES_WAILORD,Wailord
SPECIES_SKITTY,Skitty
SPECIES_DELCATTY,Delcatty
SPECIES_KECLEON,Kecleon
SPECIES_BALTOY,Balbuto
SPECIES_CLAYDOL,Kaorine
SPECIES_NOSEPASS,Tarinor
SPECIES_TORKOAL,Chartor
SPECIES_SABLEYE,Ténéfix
SPECIES_BARBOACH,Barloche
SPECIES_WHISCASH,Barbicha
SPECIES_LUVDISC,Lovdisc
SPECIES_CORPHISH,Écrapince
SPECIES_CRAWDAUNT,Colhomard
SPECIES_FEEBAS,Barpau
SPECIES_MILOTIC,Milobellus
SPECIES_CARVANHA,Carvanha
SPECIES_SHARPEDO,Sharpedo
SPECIES_TRAPINCH,Kraknoix
SPECIES_VIBRAVA,Vibraninf
SPECIES_FLYGON,Libégon
SPECIES_MAKUHITA,Makuhita
SPECIES_HARIYAMA,Hariyama
SPECIES_ELECTRIKE,Dynavolt
SPECIES_MANECTRIC,Élecsprint
SPECIES_NUMEL,Chamallot
SPECIES_CAMERUPT,Camérupt
SPECIES_SPHEAL,Obalie
SPECIES_SEALEO,Phogleur
SPECIES_WALREIN,Kaimorse
SPECIES_CACNEA,Cacnea
SPECIES_CACTURNE,Cacturne
SPECIES_SNORUNT,Stalgamin
SPECIES_GLALIE,Oniglali
SPECIES_LUNATONE,Séléroc
SPECIES_SOLROCK,Solaroc
SPECIES_AZURILL,Azurill
SPECIES_SPOINK,Spoink
SPECIES_GRUMPIG,Groret
SPECIES_PLUSLE,Posipi
SPECIES_MINUN,Négapi
SPECIES_MAWILE,Mysdibule
SPECIES_MEDITITE,Méditikka
SPECIES_MEDICHAM,Charmina
SPECIES_SWABLU,Tylton
SPECIES_ALTARIA,Altaria
SPECIES_WYNAUT,Okéoké
SPECIES_DUSKULL,Skelénox
SPECIES_DUSCLOPS,Téraclope
SPECIES_ROSELIA,Rosélia
SPECIES_SLAKOTH,Parecool
SPECIES_VIGOROTH,Vigoroth
SPECIES_SLAKING,Monaflèmit
SPECIES_GULPIN,Gloupti
SPECIES_SWALOT,Avaltout
SPECIES_TROPIUS,Tropius
SPECIES_WHISMUR,Chuchmur
SPECIES_LOUDRED,Ramboum
SPECIES_EXPLOUD,Brouhabam
SPECIES_CLAMPERL,Coquiperl
SPECIES_HUNTAIL,Serpang
SPECIES_GOREBYSS,Rosabyss
SPECIES_ABSOL,Absol
SPECIES_SHUPPET,Polichombr
SPECIES_BANETTE,Branette
SPECIES_SEVIPER,Séviper
SPECIES_ZANGOOSE,Mangriff
SPECIES_RELICANTH,Relicanth
SPECIES_ARON,Galekid
SPECIES_LAIRON,Galegon
SPECIES_AGGRON,Galeking
SPECIES_CASTFORM,Morphéo
SPECIES_VOLBEAT,Muciole
SPECIES_ILLUMISE,Lumivole
SPECIES_LILEEP,Lilia
SPECIES_CRADILY,Vacilys
SPECIES_ANORITH,Anorith
SPECIES_ARMALDO,Armaldo
SPECIES_RALTS,Tarsal
SPECIES_KIRLIA,Kirlia
SPECIES_GARDEVOIR,Gardevoir
SPECIES_BAGON,Draby
SPECIES_SHELGON,Drackhaus
SPECIES_SALAMENCE,Drattak
SPECIES_BELDUM,Terhal
SPECIES_METANG,Métang
SPECIES_METAGROSS,Métalosse
SPECIES_REGIROCK,Regirock
SPECIES_REGICE,Regice
SPECIES_REGISTEEL,Registeel
SPECIES_KYOGRE,Kyogre
SPECIES_GROUDON,Groudon
SPECIES_RAYQUAZA,Rayquaza
SPECIES_LATIAS,Latias
SPECIES_LATIOS,Latios
SPECIES_JIRACHI,Jirachi
SPECIES_DEOXYS,Deoxys
SPECIES_CHIMECHO,Éoko
SPECIES_AMBIPOM,Capidextre
SPECIES_ARCEUS,Arceus
SPECIES_BONSLY,Manzaï
SPECIES_BUDEW,Rozbouton
SPECIES_CHINGLING,Korillon
SPECIES_DEOXYS_ATTACK,Deoxys
SPECIES_DEOXYS_DEFENSE,Deoxys
SPECIES_DEOXYS_SPEED,Deoxys
SPECIES_DUSKNOIR,Noctunoir
SPECIES_ELECTIVIRE,Élekable
SPECIES_FROSLASS,Momartik
SPECIES_GALLADE,Gallame
SPECIES_GLACEON,Givrali
SPECIES_GLISCOR,Scorvol
SPECIES_HAPPINY,Ptiravi
SPECIES_HONCHKROW,Corboss
SPECIES_LEAFEON,Phyllali
SPECIES_LICKILICKY,Coudlangue
SPECIES_MAGMORTAR,Maganon
SPECIES_MAGNEZONE,Magnézone
SPECIES_MAMOSWINE,Mammochon
SPECIES_MANTYKE,Babimanta
SPECIES_MISMAGIUS,Magirêve
SPECIES_MIME_JR,Mime Jr.
SPECIES_MUNCHLAX,Goinfrex
SPECIES_PORYGON_Z,Porygon-Z
SPECIES_PROBOPASS,Tarinorme
SPECIES_REGIDRAGO,Regidrago
SPECIES_REGIELEKI,Regieleki
SPECIES_REGIGIGAS,Regigigas
SPECIES_RHYPERIOR,Rhinastoc
SPECIES_ROSERADE,Roserade
SPECIES_SYLVEON,Nymphali
SPECIES_TANGROWTH,Bouldeneu
SPECIES_TOGEKISS,Togekiss
SPECIES_WEAVILE,Dimoret
SPECIES_YANMEGA,Yanmega
SPECIES_ANNIHILAPE,Courrousinge
SPECIES_FARIGIRAF,Farigiraf
SPECIES_DUDUNSPARCE,Dudunsparc
SPECIES_WYRDEER,Cerbyllin
SPECIES_URSALUNA,Ursaking
SPECIES_URSALUNA_BLOODMOON,Ursaking
SPECIES_KLEAVOR,Hachécateur
SPECIES_UNUSED_SPACE5,Unused
SPECIES_UNUSED_SPACE6,Unused
SPECIES_UNUSED_SPACE7,Unused
SPECIES_UNUSED_SPACE8,Unused
SPECIES_UNUSED_SPACE9,Unused
SPECIES_UNUSED_SPACE10,Unused
