id,name
MOVE_CHARM,Charme
MOVE_ROLLOUT,Roulade
MOVE_FALSE_SWIPE,Faux-Chage
MOVE_SWAGGER,Vantardise
MOVE_MILK_DRINK,Lait à Boire
MOVE_SPARK,Étincelle
MOVE_FURY_CUTTER,Taillade
MOVE_STEEL_WING,Aile d'Acier
MOVE_MEAN_LOOK,Regard Noir
MOVE_ATTRACT,Attraction
MOVE_SLEEP_TALK,Blabla Dodo
MOVE_HEAL_BELL,Glas de Soin
MOVE_RETURN,Retour
MOVE_PRESENT,Cadeau
MOVE_FRUSTRATION,Frustration
MOVE_SAFEGUARD,Rune Protect
MOVE_PAIN_SPLIT,Balance
MOVE_SACRED_FIRE,Feu Sacré
MOVE_MAGNITUDE,Ampleur
MOVE_DYNAMIC_PUNCH,DYNAMICPUNCH
MOVE_MEGAHORN,Mégacorne
MOVE_DRAGON_BREATH,DRAGONBREATH
MOVE_BATON_PASS,Relais
MOVE_ENCORE,Encore
MOVE_PURSUIT,Poursuite
MOVE_RAPID_SPIN,Tour Rapide
MOVE_SWEET_SCENT,Doux Parfum
MOVE_IRON_TAIL,Queue de Fer
MOVE_METAL_CLAW,Griffe Acier
MOVE_VITAL_THROW,Corps Perdu
MOVE_MORNING_SUN,Aurore
MOVE_SYNTHESIS,Synthèse
MOVE_MOONLIGHT,Rayon Lune
MOVE_HIDDEN_POWER,Puissance Cachée
MOVE_CROSS_CHOP,Coup-Croix
MOVE_TWISTER,Ouragan
MOVE_RAIN_DANCE,Danse Pluie
MOVE_SUNNY_DAY,Zénith
MOVE_CRUNCH,Mâchouille
MOVE_MIRROR_COAT,Voile Miroir
MOVE_PSYCH_UP,Boost
MOVE_EXTREME_SPEED,EXTREMESPEED
MOVE_ANCIENT_POWER,ANCIENTPOWER
MOVE_SHADOW_BALL,Ball'Ombre
MOVE_FUTURE_SIGHT,Prescience
MOVE_ROCK_SMASH,Éclate-Roc
MOVE_WHIRLPOOL,Siphon
MOVE_BEAT_UP,Baston
MOVE_FAKE_OUT,Bluff
MOVE_UPROAR,Brouhaha
MOVE_STOCKPILE,Stockage
MOVE_SPIT_UP,Relâche
MOVE_SWALLOW,Avale
MOVE_HEAT_WAVE,Canicule
MOVE_HAIL,Grêle
MOVE_TORMENT,Tourmente
MOVE_FLATTER,Flatterie
MOVE_WILL_O_WISP,Feu Follet
MOVE_MEMENTO,Souvenir
MOVE_FACADE,Façade
MOVE_FOCUS_PUNCH,Mitra-Poing
MOVE_SMELLING_SALT,SMELLINGSALT
MOVE_FOLLOW_ME,Par Ici
MOVE_NATURE_POWER,Force-Nature
MOVE_CHARGE,Chargeur
MOVE_TAUNT,Provoc
MOVE_HELPING_HAND,Coup d'Main
MOVE_TRICK,Tourmagik
MOVE_ROLE_PLAY,Imitation
MOVE_WISH,Vœu
MOVE_ASSIST,Assistance
MOVE_INGRAIN,Racines
MOVE_SUPERPOWER,Surpuissance
MOVE_MAGIC_COAT,Reflet Magik
MOVE_RECYCLE,Recyclage
MOVE_REVENGE,Vendetta
MOVE_BRICK_BREAK,Casse-Brique
MOVE_YAWN,Bâillement
MOVE_KNOCK_OFF,Sabotage
MOVE_ENDEAVOR,Effort
MOVE_ERUPTION,Éruption
MOVE_SKILL_SWAP,Échange
MOVE_IMPRISON,Possessif
MOVE_REFRESH,Régénération
MOVE_GRUDGE,Rancune
MOVE_SNATCH,Saisie
MOVE_SECRET_POWER,Force Cachée
MOVE_DIVE,Plongée
MOVE_ARM_THRUST,Cogne
MOVE_CAMOUFLAGE,Camouflage
MOVE_TAIL_GLOW,Lumiqueue
MOVE_LUSTER_PURGE,Lumi-Éclat
MOVE_MIST_BALL,Ball'Brume
MOVE_FEATHER_DANCE,FEATHERDANCE
MOVE_TEETER_DANCE,Danse-Folle
MOVE_BLAZE_KICK,Pied Brûleur
MOVE_MUD_SPORT,Lance-Boue
MOVE_ICE_BALL,Ball'Glace
MOVE_NEEDLE_ARM,Poing Dard
MOVE_SLACK_OFF,Paresse
MOVE_HYPER_VOICE,Mégaphone
MOVE_POISON_FANG,Crochet Venin
MOVE_CRUSH_CLAW,Éclate Griffe
MOVE_BLAST_BURN,Rafale Feu
MOVE_HYDRO_CANNON,Hydroblast
MOVE_METEOR_MASH,Poing Météor
MOVE_ASTONISH,Étonnement
MOVE_WEATHER_BALL,Ball'Météo
MOVE_AROMATHERAPY,Aromathérapie
MOVE_FAKE_TEARS,Croco Larme
MOVE_AIR_CUTTER,Tranch'Air
MOVE_OVERHEAT,Surchauffe
MOVE_ODOR_SLEUTH,Flair
MOVE_ROCK_TOMB,Tomberoche
MOVE_SILVER_WIND,Vent Argenté
MOVE_METAL_SOUND,Strido-Son
MOVE_GRASS_WHISTLE,GRASSWHISTLE
MOVE_TICKLE,Chatouille
MOVE_COSMIC_POWER,Force Cosmik
MOVE_WATER_SPOUT,Giclédo
MOVE_SIGNAL_BEAM,Rayon Signal
MOVE_SHADOW_PUNCH,Poing Ombre
MOVE_EXTRASENSORY,Extrasenseur
MOVE_SKY_UPPERCUT,Stratopercut
MOVE_SAND_TOMB,Tourbi-Sable
MOVE_SHEER_COLD,Glaciation
MOVE_MUDDY_WATER,Ocroupi
MOVE_BULLET_SEED,Balle Graine
MOVE_AERIAL_ACE,Aéropique
MOVE_ICICLE_SPEAR,Stalagtite
MOVE_IRON_DEFENSE,Mur de Fer
MOVE_BLOCK,Barrage
MOVE_HOWL,Grondement
MOVE_DRAGON_CLAW,Dracogriffe
MOVE_FRENZY_PLANT,Végé-Attak
MOVE_BULK_UP,Gonflette
MOVE_BOUNCE,Rebond
MOVE_MUD_SHOT,Tir de Boue
MOVE_POISON_TAIL,Queue-Poison
MOVE_COVET,Implore
MOVE_VOLT_TACKLE,Électacle
MOVE_MAGICAL_LEAF,Feuille Magik
MOVE_WATER_SPORT,Tourniquet
MOVE_CALM_MIND,Plénitude
MOVE_LEAF_BLADE,Lame-Feuille
MOVE_DRAGON_DANCE,Danse Draco
MOVE_ROCK_BLAST,Boule Roc
MOVE_SHOCK_WAVE,Onde de Choc
MOVE_WATER_PULSE,Vibraqua
MOVE_DOOM_DESIRE,Carnareket
MOVE_PSYCHO_BOOST,Psycho Boost
MOVE_DARK_PULSE,Vibrobscur
MOVE_PSYCHO_CUT,Coupe Psycho
MOVE_FOCUS_BLAST,Exploforce
MOVE_POWER_GEM,Rayon Gemme
MOVE_SHADOW_CLAW,Griffe Ombre
MOVE_FLASH_CANNON,Luminocanon
MOVE_AIR_SLASH,Lame d'Air
MOVE_BUG_BUZZ,Bourdon
MOVE_DRAGON_PULSE,Dracochoc
MOVE_EARTH_POWER,Telluriforce
MOVE_MOONBLAST,Pouvoir Lunaire
MOVE_PLAY_ROUGH,Câlinerie
MOVE_POISON_JAB,Direct Toxik
